PD,STIMU,Rate (Hz),ISI mean (ms),ISI std  (ms),mean mean diff,mean std diff,std mean diff ,std std diff,var diff mean,var std diff,mean mean FR,std mean Fr
0,0,4.25,277.715,34.2419,47.301,5.601,58.7538,7.441,3452.0114,55.3687,0.3375,0.1932
0,0,3.875,268.9733,47.3423,53.245,3.693,31.3928,6.3835,985.5076,40.7494,0.3,0.1936
0,0,1.875,94.075,0.955,42.108,5.04,18.6124,6.1305,346.4209,37.583,0.3125,0.1364
0,0,3.25,245.6617,21.222,52.2593,10.8211,62.7024,8.9589,3931.5885,80.2614,0.375,0.1561
0,0,2.375,147.68,5.9,26.269,0.601,27.1103,1.202,734.9669,1.4448,0.2,0.1803
0,0,3.25,197.4,13.8563,47.0277,4.3894,35.445,5.0795,1256.3458,25.8012,0.325,0.1984
0,0,3.625,221.71,23.1879,54.079,2.105,39.2359,3.088,1539.454,9.5356,0.2875,0.1615
0,0,3.875,264.3683,60.9142,50.41,2.322,40.8768,3.5883,1670.9141,12.8762,0.3,0.1936
0,0,3.75,280.955,67.055,31.214,9.9621,59.9507,11.6002,3594.0909,134.5635,0.425,0.3192
0,0,2.875,251.07,22.82,56.5327,1.0648,32.0317,1.395,1026.0304,1.946,0.2875,0.1364
0,0,3.25,243.3283,20.0109,51.698,2.944,36.5232,3.7976,1333.9418,14.422,0.3,0.1936
0,0,3.5,265.3033,51.2395,51.621,0.043,51.3697,0.086,2638.8454,0.0074,0.2375,0.1654
0,0,3,284.76,9.32,52.476,0.884,50.2469,1.5756,2524.7467,2.4826,0.2625,0.1409
0,0,2.875,194.12,23.72,51.932,2.054,52.8316,4.108,2791.1758,16.8757,0.2625,0.0992
0,0,3.625,212.1967,26.3635,56.003,2.089,42.2807,4.178,1787.6606,17.4557,0.2625,0.1218
0,0,1.5,71.05,0,36.3557,3.7257,30.4845,4.0344,929.3062,16.2765,0.325,0.1639
0,0,2.375,195.895,2.795,46.383,4.689,17.3653,5.7959,301.5533,33.5926,0.3,0.1803
0,0,2.5,240.125,6.135,44.085,7.1179,49.8056,6.9824,2480.5977,48.7539,0.3625,0.2781
0,0,4.125,265.235,65.3782,48.394,11.7648,78.6208,11.4899,6181.2343,132.0168,0.45,0.2915
0,0,4.75,254.8667,47.7545,35.043,3.751,20.024,7.0283,400.9594,49.3965,0.3125,0.1833
0,0,2.875,235.9883,12.0265,44.869,6.3144,29.6388,7.1234,878.4584,50.7425,0.35,0.15
0,0,2.75,207.435,33.255,57.5667,4.6161,30.0035,5.1038,900.2112,26.049,0.325,0.109
0,0,2.5,214.66,8.19,51.144,3.512,36.4926,6.1477,1331.709,37.7944,0.3,0.1936
0,0,3.75,291.955,52.835,46.9097,4.7252,58.5499,5.6382,3428.0914,31.7898,0.4,0.3041
0,0,4.375,247.8375,57.9561,39.8603,9.6954,46.2057,10.3264,2134.9709,106.635,0.4125,0.0781
0,0,3.625,305.0633,34.6838,51.065,1.395,37.666,2.4732,1418.7278,6.1169,0.2875,0.1615
0,0,2.5,226.395,11.815,29.724,3.006,19.0659,5.4599,363.5094,29.8103,0.25,0.1732
0,0,3.75,287.7967,48.377,44.9463,4.5594,43.1391,5.7982,1860.9779,33.6192,0.2875,0.1536
0,0,2.75,206.08,2.6,37.279,2.195,28.708,3.7274,824.152,13.8938,0.275,0.192
0,0,3.25,206.88,22.81,56.995,11.0899,77.3004,9.219,5975.355,84.9897,0.3875,0.1536
0,0,3.125,251.3983,22.7182,48.0223,0.8785,39.1493,1.4448,1532.6658,2.0874,0.325,0.1854
0,0,2.625,246.955,10.935,45.949,2.799,41.096,5.4419,1688.8844,29.6139,0.3,0.2121
0,0,3.375,262.6917,20.409,52.9847,9.1051,80.0737,7.4978,6411.7976,56.2165,0.4,0.2872
0,0,3.25,270.6467,26.4045,64.5477,8.2846,77.641,9.7597,6028.1239,95.2526,0.35,0.2
0,0,3.625,280.69,18.7037,56.568,0.354,45.8901,0.708,2105.8979,0.5013,0.2625,0.1867
0,0,3.125,244.26,25.58,44.505,1.293,41.5353,2.586,1725.1819,6.6874,0.2375,0.1932
0,0,2.125,154.185,3.835,45.638,11.6475,43.2975,9.7858,1874.6754,95.7622,0.4,0.2739
0,0,2.875,226.37,21.31,45.161,2.939,39.9,5.878,1592.0076,34.5509,0.25,0.1658
0,0,2.75,270.64,16.1,28.3287,2.0618,21.4068,3.0736,458.2515,9.4468,0.3125,0.1833
0,0,2.375,230.225,14.315,36.585,3.005,13.674,4.2271,186.9786,17.8681,0.2625,0.1317
0,0,3.375,256.375,22.525,44.946,2.584,32.1766,3.2854,1035.3324,10.794,0.275,0.1639
0,0,3.375,286.9433,28.8364,40.107,11.997,67.4172,16.9827,4545.0805,288.4106,0.3125,0.1965
0,0,2.5,180.845,2.395,59.784,0.434,58.6155,0.6681,3435.7802,0.4464,0.2875,0.1536
0,0,3.125,255.915,25.505,50.7433,13.1908,47.1078,17.2392,2219.1473,297.1901,0.375,0.3072
0,0,3,231.675,5.145,43.5817,3.0862,24.3716,2.6602,593.9726,7.0766,0.325,0.2107
0,0,2.875,295.6567,3.6107,38.922,4.1452,30.9116,4.1408,955.5294,17.146,0.3875,0.1364
0,0,1.625,75.765,3.635,33.4803,11.7472,52.7128,10.5878,2778.6394,112.102,0.4625,0.2546
0,0,2.875,218.255,8.335,45.9017,9.0096,26.3648,8.1147,695.1008,65.8491,0.3,0.15
0,0,3.75,272.0533,32.5906,42.7173,10.9823,51.6861,10.8235,2671.4496,117.1475,0.4125,0.0927
0,0,3.625,243.58,40.6878,51.3047,5.7593,37.9562,7.7756,1440.6715,60.46,0.3125,0.2421
0,0,1.875,137.37,0,49.384,3.674,30.9729,4.5313,959.3222,20.533,0.25,0.1
0,0,3.625,307.7317,39.813,33.394,6.7353,31.7366,5.8203,1007.2099,33.8762,0.4125,0.1536
0,0,1.75,67.575,10.235,39.764,4.1967,39.8746,4.5746,1589.9823,20.9265,0.325,0.1785
0,0,3.5,351.895,59.9617,35.5933,10.9182,34.5915,7.4401,1196.5702,55.3551,0.4125,0.2891
0,0,3.375,225.9167,30.8395,49.504,4.89,58.8649,6.7944,3465.0739,46.1639,0.275,0.1392
0,0,3.875,216.935,28.9454,49.344,6.2812,35.0361,7.7073,1227.5261,59.4026,0.3375,0.1495
0,0,2.875,202.325,8.395,25.67,0,33.4164,0,1116.659,0,0.175,0.1785
0,0,3.25,267.0083,16.7553,39.057,0.267,26.7351,0.3279,714.766,0.1075,0.25,0.15
0,0,3.125,244.4,22.3,36.4987,7.8906,46.8043,8.5213,2190.6461,72.6123,0.325,0.1984
0,0,2.625,184.24,1.64,36.7847,11.0768,49.7428,11.2781,2474.3431,127.1946,0.3875,0.1615
0,0,3.375,255.13,44.06,55.6073,4.9843,59.9319,8.2539,3591.8357,68.126,0.325,0.2586
0,0,2.875,160.99,8.65,36.1197,6.4815,38.3775,8.1841,1472.8325,66.9794,0.3625,0.1576
0,0,3,248.695,16.845,51.745,2.943,37.8036,4.5853,1429.1121,21.0247,0.3,0.1225
0,0,3.75,271.2533,48.2475,31.113,0.993,21.7057,1.986,471.1393,3.9442,0.2,0.1414
0,0,3.5,320.8217,28.6343,36.525,8.4957,38.8149,9.482,1506.5981,89.9077,0.4125,0.1615
0,0,3.5,302.385,31.8546,34.3197,9.9754,41.5988,9.0984,1730.4566,82.7807,0.4375,0.2997
0,0,2.875,249.065,6.565,43.431,4.5046,33.2228,4.6181,1103.7524,21.3265,0.3625,0.1728
0,0,3.625,298.53,99.03,50.053,3.063,42.7561,4.5115,1828.0803,20.3535,0.3125,0.2027
0,0,4,271.8967,38.5685,45.832,3.126,28.3069,4.0015,801.2832,16.0121,0.325,0.1984
0,0,2.25,230.43,0,28.0577,6.8524,56.9414,7.7905,3242.3185,60.6926,0.475,0.3112
0,0,3.75,288.8733,48.7926,41.04,0.724,23.5342,1.448,553.8607,2.0967,0.275,0.1984
0,0,3,272.635,37.015,22.951,2.403,30.0488,4.806,902.9302,23.0976,0.175,0.1714
0,0,4.25,243.8483,43.3572,38.431,2.569,28.9476,5.138,837.9639,26.399,0.2375,0.1654
0,0,3.5,341.1683,36.9453,40.421,0.741,39.4416,1.482,1555.6373,2.1963,0.275,0.2165
0,0,3.75,328.8167,25.1677,8.426,0,16.852,0,283.9899,0,0.15,0.2
0,0,3,284.57,4.4614,37.697,2.899,41.7979,5.798,1747.0628,33.6168,0.2625,0.1495
0,0,4,268.2317,62.4462,44.2533,5.0594,19.6508,4,386.1535,15.9999,0.3125,0.2088
0,0,3,276.52,11.41,39.3147,7.378,52.3734,5.3505,2742.9727,28.6274,0.3875,0.1452
0,0,3.5,330.235,56.725,41.399,3.057,35.0981,4.1062,1231.8769,16.8612,0.3125,0.226
0,0,2.75,209.25,6.12,59.3333,15.3938,104.864,17.1563,10996.4489,294.3375,0.375,0.2107
0,0,2.875,216.31,18.85,46.0763,4.955,24.0615,4.0229,578.9542,16.1836,0.35,0.1414
0,0,4,263.4333,22.1843,53.7457,12.4886,77.243,14.0599,5966.48,197.6803,0.4,0.3
0,0,3.625,203.8133,23.6322,41.326,3.5211,32.3205,5.111,1044.6159,26.1224,0.3375,0.1867
0,0,3.875,308.67,74.3793,38.9877,5.9428,36.14,7.8951,1306.0972,62.3331,0.325,0.1479
0,0,2.875,218.975,12.255,42.708,2.382,26.2644,3.1976,689.821,10.2248,0.3375,0.2395
0,0,2.5,183.425,9.985,52.861,8.3436,59.9544,7.1378,3594.5347,50.9478,0.3875,0.1269
0,0,3.25,277.32,35.88,49.2193,3.1844,55.7247,3.4583,3105.2391,11.96,0.3125,0.19
0,0,3,246.005,18.0079,18.795,0.319,27.1351,0.638,736.312,0.407,0.1875,0.2088
0,0,2.875,260.945,25.085,51,1.202,32.9923,2.0563,1088.4888,4.2284,0.275,0.1854
0,0,3.625,340.215,33.359,40.204,1.96,29.0827,2.6691,845.8052,7.124,0.275,0.1785
0,0,3.25,214.2133,40.5553,39.247,0.205,58.8235,0.41,3460.204,0.1681,0.2375,0.2288
0,0,3.625,343.335,49.7047,12.566,0,25.132,0,631.6174,0,0.15,0.2
0,0,2.25,167.81,6.95,40.2503,11.3851,60.5217,12.5862,3662.8761,158.4124,0.3875,0.3018
0,0,4.125,229.94,30.9084,39.1417,3.3156,28.5994,4.5159,817.9271,20.3937,0.3,0.2
0,0,2.625,347.16,4.09,51.2057,3.4862,23.8565,2.7814,569.1345,7.7363,0.375,0.1854
0,0,3.5,345.4783,47.7549,49.0147,9.0411,61.3391,11.0362,3762.483,121.7978,0.4125,0.2891
0,0,3.5,228.6967,21.3437,50.052,2.4624,21.027,2.8941,442.1365,8.3756,0.3375,0.1218
0,0,3.75,262.5683,34.436,33.373,2.671,17.9729,3.6592,323.026,13.3898,0.25,0.1581
0,0,3.75,206.615,19.9971,38.447,3.121,14.6123,5.1502,213.5183,26.5247,0.275,0.1561
0,0,2.875,222.91,8.96,26.131,0.353,53.1489,0.706,2824.8052,0.4984,0.2125,0.2522
0,0,4.25,261.51,49.7015,46.8843,3.3795,13.359,4.6961,178.4615,22.0536,0.3,0.1414
0,0,3.25,416.7217,41.9251,57.28,9.3816,83.8894,11.8175,7037.4322,139.6537,0.3625,0.2118
0,0,2.75,206.31,1.7822,45.019,3.385,31.7042,3.2272,1005.1551,10.4148,0.325,0.1854
0,0,3.625,263.385,35.445,33.2187,2.7893,17.062,4.8167,291.1105,23.2002,0.3125,0.2368
0,0,3.375,346.155,32.135,56.425,3.815,37.768,7.3605,1426.4241,54.1774,0.3,0.2
0,0,3.875,293.2583,44.4303,48.843,1.491,41.5637,2.982,1727.5448,8.8923,0.25,0.1871
0,0,4,279.4317,87.9281,46.7027,3.2996,49.4201,2.7648,2442.3422,7.644,0.375,0.0968
0,0,3.875,218.895,16.4111,35.735,6.001,47.6666,12.002,2272.1058,144.048,0.25,0.1936
0,0,3,245.735,32.875,67.132,11.097,51.302,13.0415,2631.8976,170.0804,0.3625,0.312
0,0,2.625,271.625,7.195,45.222,4.12,22.9978,7.0567,528.8977,49.7976,0.2875,0.19
0,0,3.75,274.9983,44.2194,42.658,0,62.7151,0,3933.1859,0,0.2125,0.19
0,0,4,279.905,37.2106,30.9643,2.4873,20.5148,3.8927,420.8557,15.1529,0.2625,0.1728
0,0,2.5,209.14,10.3,38.676,1.7419,26.4357,1.6933,698.8448,2.8672,0.3125,0.19
0,0,3.375,268.1883,44.7981,47.3583,4.3825,48.1097,5.6953,2314.5472,32.4366,0.35,0.2179
0,0,2.75,243.605,5.405,35.845,2.649,32.2769,3.8163,1041.7951,14.5644,0.2625,0.1495
0,0,3.25,242.375,9.274,35.3027,13.2402,61.6956,11.2205,3806.3413,125.8986,0.425,0.2817
0,0,2.75,220.37,13.14,46.1803,3.4436,32.9119,4.2944,1083.1908,18.4419,0.3625,0.1867
0,0,3.125,222.535,52.105,36.288,0.884,38.8254,1.768,1507.4145,3.1258,0.225,0.1392
0,0,3.5,252.27,30.9484,43.462,4.7649,61.0386,6.2717,3725.7151,39.3343,0.3,0.1871
0,0,3.25,282.0383,20.2207,47.485,0.837,27.4433,1.1612,753.1364,1.3484,0.2625,0.1576
0,0,2.25,142.5217,4.6567,43.515,6.553,30.4944,7.9796,929.9072,63.6745,0.3125,0.1763
0,0,3.375,284.06,19.5458,46.231,3.783,70.6557,5.2812,4992.2265,27.8907,0.3,0.1936
0,0,3.125,273.8117,37.0516,53.8413,9.5464,52.102,9.1978,2714.617,84.6,0.375,0.2817
0,0,3.5,222.825,16.9052,64.884,7.02,82.0082,14.04,6725.3526,197.1216,0.3,0.1581
0,0,3.75,271.505,36.3238,51.682,4.1081,33.1361,3.0868,1098.0042,9.5282,0.3375,0.1317
0,0,3.125,284.185,29.365,58.2797,1.6402,23.6692,2.2076,560.2296,4.8733,0.2875,0.1452
0,0,3.25,284.3433,38.2119,84.543,4.001,76.0621,4.9294,5785.4364,24.2993,0.2875,0.1691
0,0,3.5,280.485,44.9934,61.059,2.217,47.7015,3.8508,2275.4315,14.829,0.275,0.1479
0,0,3.75,299.0183,50.8719,26.0397,5.3503,23.2767,6.2232,541.8034,38.7288,0.275,0.1299
0,0,3.875,270.3967,38.1499,50.2493,5.6021,48.8001,4.8886,2381.4466,23.8984,0.4,0.1
0,0,2.875,194.935,39.595,49.2467,7.2499,49.7366,10.9367,2473.7332,119.6123,0.35,0.1658
0,0,2.625,222.92,8.49,50.6607,6.9184,56.723,10.7887,3217.4971,116.3961,0.375,0.1392
0,0,2.375,189.195,7.055,55.442,1.918,37.511,2.9191,1407.0744,8.5211,0.2875,0.226
0,0,3.5,334.18,55.9822,45.523,6.8484,50.546,4.9086,2554.8977,24.0941,0.425,0.2817
0,0,3.375,238.435,14.8046,46.5347,9.4685,55.2194,11.2328,3049.1854,126.1747,0.3875,0.1269
0,0,3.5,297.7617,22.1753,18.815,0.191,19.8293,0.382,393.202,0.1459,0.1875,0.1536
0,0,3.25,254.775,24.245,49.1323,4.2444,7.5186,6.613,56.529,43.7322,0.325,0.1854
0,0,3,248,29.37,29.536,1.18,13.321,1.734,177.4489,3.0067,0.2375,0.1218
0,0,3.25,237.045,21.4976,39.48,2.7713,17.0636,3.065,291.167,9.3944,0.325,0.192
0,0,3.375,265.5867,14.6109,40.312,4.6376,57.5288,7.8113,3309.5638,61.0162,0.3625,0.312
0,0,3.5,213.5,20.0602,46.2317,12.1828,67.0865,12.8068,4500.5934,164.0146,0.3875,0.1166
0,0,2.75,257.38,9.15,56.191,13.411,102.4969,12.2278,10505.6138,149.5189,0.375,0.3192
0,0,2.375,164.59,5.4,50.214,4.564,53.4899,6.508,2861.1741,42.3543,0.2875,0.2204
0,0,3.5,271.035,30.3471,48.6657,4.0022,39.3092,5.3609,1545.2102,28.7397,0.325,0.1984
0,0,1.75,68.44,0.34,53.0607,10.2479,61.7301,10.3081,3810.6081,106.2568,0.35,0.1658
0,0,3.375,329.91,42.5043,56.952,1.864,46.3219,2.2927,2145.7182,5.2566,0.3,0.1732
0,0,2.875,260.6,20.49,38.824,4.744,36.4692,5.341,1330.0051,28.526,0.2875,0.1615
0,0,3.625,295.0133,52.3895,38.2513,5.2727,62.6017,8.8929,3918.9726,79.0842,0.3625,0.2118
0,0,2.875,266.6467,2.9937,14.21,0,19.8654,0,394.6346,0,0.15,0.15
0,0,3.125,188.4717,33.5382,39.179,0.559,24.8864,0.6874,619.3348,0.4725,0.2375,0.1317
0,0,4,274.3417,32.6208,48.025,1.227,52.0159,2.454,2705.6538,6.0221,0.25,0.2062
0,0,3.375,287.145,22.4077,47.977,13.0756,82.8947,7.7581,6871.5272,60.1885,0.4125,0.3059
0,0,3.75,230.9267,33.0362,47.2873,9.5509,77.2721,8.1995,5970.9739,67.2322,0.475,0.3112
0,0,2.625,228.46,11.42,47.1977,2.4053,23.4768,2.0227,551.16,4.0914,0.2875,0.1763
0,0,2.625,232.315,18.955,36.623,6.651,48.5102,9.7923,2353.2388,95.89,0.275,0.1639
0,0,4.125,254.675,42.308,42.932,1.638,28.8568,2.0906,832.7145,4.3705,0.25,0.1658
0,0,4.25,280.4608,37.7341,58.391,10.567,122.0653,12.2699,14899.9372,150.5501,0.375,0.2437
0,0,2.375,159.75,8.8,35.7655,11.5912,46.8043,8.6455,2190.6462,74.7449,0.4375,0.0857
0,0,3.875,298.555,30.4426,57.1587,6.9368,53.6612,7.2188,2879.5263,52.1115,0.3625,0.1218
0,0,3.875,323.9833,46.5115,45.279,2.363,34.9305,3.133,1220.1403,9.8159,0.25,0.1323
0,0,3,251.84,32.77,57.5593,9.6754,64.6987,11.4065,4185.9202,130.1085,0.375,0.2634
0,0,2.5,167.325,6.765,41.216,0.52,42.7378,0.8075,1826.5181,0.6521,0.275,0.2487
0,0,2.25,165.93,0.04,41.376,4.562,28.9206,5.5884,836.4036,31.23,0.325,0.2487
0,0,3.5,287.4117,17.6781,50.2797,4.5436,26.8732,8.5048,722.1702,72.3315,0.3125,0.19
0,0,3.75,247.77,31.6447,49.391,2.187,27.3567,2.9495,748.3866,8.6994,0.2625,0.2118
0,0,3.125,202.57,15.367,44.8903,4.0818,39.529,3.6876,1562.5428,13.5985,0.3375,0.1409
0,0,2.75,197.205,10.955,54.1293,5.2809,34.3048,5.8961,1176.8217,34.7639,0.325,0.1561
0,0,3.125,271.58,34.82,48.698,3.7407,59.1199,2.1468,3495.1671,4.6088,0.3625,0.1728
0,0,2.875,187.185,20.655,48.852,5.116,25.7806,9.358,664.6397,87.5722,0.3125,0.1452
0,0,2.875,206.825,9.275,30.837,0.767,29.7443,1.534,884.7246,2.3532,0.2125,0.1691
0,0,2.875,281.1233,6.0131,45.274,4.262,28.4888,5.6418,811.6133,31.8303,0.2875,0.19
0,0,3.125,254.54,10.23,54.128,3.22,40.4661,4.6785,1637.5082,21.8888,0.275,0.1639
0,0,3,226.32,13,46.045,2.863,39.9421,5.726,1595.3739,32.7871,0.2375,0.1495
0,0,3.75,311.0683,30.6728,47.947,4.505,22.5182,6.2811,507.0705,39.4526,0.3375,0.1728
0,0,2.75,223.745,7.645,53.8527,5.7673,36.3383,6.0628,1320.4705,36.757,0.3375,0.1111
0,0,2.75,205.17,8.41,36.169,0.479,31.2541,0.85,976.8171,0.7225,0.25,0.1871
0,0,4.25,257.9033,44.8804,51.183,5.101,26.6841,7.5909,712.0404,57.6216,0.3125,0.2315
0,0,3.25,278.375,36.375,46.335,1.029,32.3468,1.3796,1046.3167,1.9033,0.3,0.2291
0,0,3.125,247.1617,31.193,59.1313,0.7221,57.9993,0.8949,3363.9176,0.8008,0.2875,0.1615
0,0,3.875,285.7117,41.6484,11.515,0.727,12.7384,1.454,162.2671,2.1141,0.1625,0.1409
0,0,3.75,287.3783,36.3651,43.651,1.667,29.9962,2.3446,899.775,5.4969,0.2875,0.1965
0,0,2.875,238.095,6.935,50.3587,6.5181,68.2127,6.3817,4652.9765,40.7266,0.375,0.3231
0,0,3.875,259.3783,44.411,38.684,8.1376,45.4748,6.3112,2067.9586,39.8307,0.3625,0.1654
0,0,3.125,205.33,9.03,27.474,0,23.4166,0,548.3365,0,0.1875,0.1763
0,0,3.875,289.3883,43.9649,53.7523,7.9626,53.092,9.1264,2818.7575,83.291,0.3625,0.1111
0,0,4.375,239.9833,31.2511,13.515,2.047,14.8379,4.094,220.1638,16.7608,0.175,0.1785
0,0,3,267.82,14.04,53.927,11.9923,34.6131,18.1739,1198.0661,330.2889,0.35,0.15
0,0,3.25,275.41,28.5064,37.9513,6.1679,43.3916,7.5603,1882.8281,57.158,0.3375,0.2288
0,0,2.5,330.305,4.415,34.961,5.7891,43.8963,6.0683,1926.8833,36.8237,0.3875,0.1536
0,0,3.75,282.225,59.305,40.465,1.679,50.0315,3.358,2503.1512,11.2762,0.2875,0.2571
0,0,3,199.85,30.58,53.4017,3.3511,44.4015,3.3481,1971.4952,11.2096,0.325,0.1984
0,0,2.875,198.025,11.375,48.88,4.46,18.6681,7.7578,348.4978,60.183,0.3125,0.1615
0,0,2.25,180.45,9.49,36.848,0.328,20.5971,0.6337,424.2424,0.4016,0.2625,0.1996
0,0,2.375,174.745,1.865,51.026,8.812,47.8758,9.5537,2292.0903,91.2724,0.3375,0.0857
0,0,2.5,257.1,7.1,32.198,1.73,18.1028,2.4719,327.7116,6.1104,0.2875,0.1763
0,0,3.875,313.3733,32.4767,49.739,3.369,23.9285,4.1951,572.5714,17.5988,0.3,0.2062
0,0,2.5,230.54,10.16,54.2507,9.6495,55.1958,11.9539,3046.5806,142.8967,0.375,0.1714
0,0,3.625,243.8633,45.3915,61.1683,5.7269,72.8434,7.4878,5306.1682,56.0673,0.35,0.1118
0,0,3.125,406.215,26.7024,57.211,6.3709,55.1909,4.8035,3046.0333,23.074,0.35,0.2872
0,0,4,248.3717,21.9345,49.813,1.313,26.4044,1.2751,697.1942,1.626,0.2875,0.1965
0,0,2.375,154.1,19.53,59.706,19.806,107.2881,20.9876,11510.7337,440.4776,0.3625,0.2446
0,0,3,256.66,18.27,51.2313,7.7137,47.0858,9.2524,2217.0711,85.6066,0.4,0.15
0,0,4.125,272.545,63.3083,46.086,0,38.6304,0,1492.3085,0,0.225,0.1479
0,0,3.5,265.515,30.222,41.0407,9.7585,43.5778,10.5093,1899.0273,110.4463,0.375,0.2537
0,0,3.75,269.6183,31.5148,50.563,7.403,50.2528,10.5512,2525.3417,111.328,0.3,0.2121
0,0,3.25,262.5267,8.7089,41.6137,8.6714,41.3695,10.0289,1711.4348,100.5787,0.425,0.1392
0,0,3.875,271.94,48.0695,68.2337,7.3891,67.4439,7.1925,4548.6808,51.7325,0.35,0.1323
0,0,3.375,224.44,36.13,49.5573,5.0335,57.6072,3.3557,3318.5919,11.2609,0.375,0.2727
0,0,3.875,292.055,52.7107,56.914,0.8923,24.947,1.1924,622.3551,1.4218,0.3,0.1414
0,0,3.75,306.2,41.78,47.2023,12.4892,34.5489,13.4559,1193.6269,181.0617,0.4,0.1
0,0,3.625,311.3067,38.356,55.304,2.282,70.4937,4.5515,4969.359,20.7162,0.3,0.2
0,0,2.125,178.38,0,62.987,11.345,47.5707,17.2723,2262.9718,298.3313,0.35,0.3202
0,0,2.5,215.91,6.93,41.85,1.224,22.0751,1.8485,487.3105,3.4169,0.275,0.1392
0,0,3.375,364.1833,56.7194,43.262,3.77,72.5523,7.54,5263.8373,56.8516,0.2875,0.2368
0,0,3.875,257.1583,30.6113,48.0907,4.4369,47.3917,2.7797,2245.9773,7.7268,0.4,0.1803
0,0,3.375,304.53,34.37,40.7627,4.7264,35.4799,5.0903,1258.8211,25.9107,0.3625,0.1576
0,0,2.5,263.015,11.255,50.13,14.8759,57.0259,18.0143,3251.9528,324.5163,0.3875,0.31
0,0,2.875,273.085,12.375,43.795,2.451,25.425,3.7232,646.4292,13.8622,0.2875,0.1833
0,0,3.375,226.995,15.4785,36.685,1.997,28.287,3.3904,800.153,11.4951,0.25,0.1871
0,0,2.25,162.53,13.45,55.464,7.176,35.0164,12.988,1226.1483,168.6882,0.325,0.1639
0,0,3,271.41,12.41,45.879,3.6016,31.6884,6.1461,1004.1536,37.7745,0.3,0.1323
0,0,3.25,217.8283,19.4864,52.189,5.017,80.9041,6.396,6545.4751,40.9083,0.2875,0.2027
0,0,3.75,284.915,30.1077,59.945,6.6718,28.3213,7.7293,802.0968,59.7427,0.3625,0.0992
0,0,2.875,239.885,10.145,39.3247,8.1111,25.3779,10.3074,644.0401,106.2425,0.325,0.2278
0,0,1.875,90.135,5.345,59.283,9.9409,57.1157,7.089,3262.2083,50.2543,0.3625,0.2997
0,0,2.625,262.955,0.985,33.562,1.39,36.4935,1.9551,1331.7735,3.8223,0.225,0.1479
0,0,3.375,279.215,42.585,34.912,6.1817,44.4376,5.5783,1974.6986,31.117,0.4125,0.1166
0,0,3,432.36,40.7,69.432,0.818,71.3296,1.636,5087.9115,2.6765,0.2625,0.2118
0,0,4.25,278.3783,49.3418,62.4157,9.551,26.0082,12.4047,676.426,153.8771,0.35,0.1323
0,0,2.75,211.275,4.515,45.7393,4.2687,46.4451,4.3271,2157.1442,18.7241,0.35,0.1936
0,0,3,296.565,18.575,52.5137,6.8872,49.7027,6.3343,2470.3556,40.1237,0.375,0.192
0,0,3,281.68,15.54,41.323,3.9994,27.1349,4.0991,736.3045,16.8028,0.375,0.2046
0,0,3.25,194.2817,8.2081,44.582,1.792,25.1035,3.3972,630.1844,11.5409,0.2875,0.1965
0,0,3,250.3083,24.7707,28.44,9.9403,31.6259,9.4698,1000.1992,89.6763,0.425,0.2905
0,0,3.875,263.36,59.1659,83.3443,8.385,22.6342,9.2224,512.3092,85.0533,0.325,0.2947
0,0,1.5,53.605,5.015,41.262,0.3564,22.0016,0.8914,484.0711,0.7946,0.275,0.1984
0,0,3.5,357.675,35.2288,44.203,7.089,50.7015,5.7541,2570.6451,33.1096,0.3625,0.1317
0,0,3.625,240.7283,31.3779,64.519,6.427,90.5549,6.5354,8200.1984,42.7112,0.3375,0.2997
0,0,3.375,230.96,20.3707,46.1457,8.8861,49.726,7.7595,2472.6707,60.2104,0.3875,0.2619
0,0,3,266.05,6.11,55.8863,17.5856,84.9505,21.0552,7216.5796,443.3219,0.4,0.1803
0,0,2.75,250.27,9.31,43.779,3.2822,50.303,3.0801,2530.3908,9.4869,0.3875,0.1965
0,0,3.25,220.68,16.5299,49.147,6.575,37.6096,5.7696,1414.4819,33.2878,0.3,0.1581
0,0,2.625,289.17,16.62,54.325,1.439,35.0812,1.8255,1230.6891,3.3326,0.2625,0.1409
0,0,3.25,190.28,18.89,46.3057,8.8439,54.6439,9.2946,2985.9601,86.3896,0.375,0.1639
0,0,3.25,449.58,34.673,37.531,7.4421,76.137,7.8218,5796.837,61.1802,0.4,0.2828
0,0,3.375,329.43,31.3882,41.828,2.06,35.076,4.12,1230.3236,16.9744,0.25,0.1936
0,0,2.75,294.8133,12.2979,53.6377,8.9596,68.2136,7.4872,4653.0969,56.0589,0.3375,0.2395
0,0,2.625,227.995,7.115,48.721,1.081,25.8559,2.162,668.528,4.6742,0.275,0.1561
0,0,2.75,271.395,6.905,48.475,1.8548,8.3299,3.0244,69.388,9.1473,0.325,0.1984
0,0,3.125,269.06,19.96,44.074,2.628,31.5014,5.256,992.3353,27.6255,0.275,0.2537
0,0,2.75,373.345,26.705,44.507,10.421,46.708,12.765,2181.6351,162.9456,0.3125,0.2368
0,0,2.75,271.855,6.245,50.454,6.1897,38.4364,6.7597,1477.3584,45.693,0.35,0.15
0,0,2.5,172.01,10.0992,56.4077,4.0441,21.1821,5.7,448.6813,32.4904,0.325,0.192
0,0,3.5,274.01,27.586,28.5043,0.9313,15.5941,1.0256,243.1752,1.0518,0.225,0.1639
0,0,3,243.2,17.13,56.812,3.9092,26.7125,4.4434,713.5599,19.744,0.3375,0.2058
