PD flag,PD proba,Stimulation proba (rounded),CTX rate (Hz),ISI mean (ms),ISI std (ms),,,
0,0.02,0,2.125,141.325,0.295,,,
0,0.046,0,3.625,282.4483,35.4022,,,
0,0.017,0,3,210.4275,12.7978,,,
0,0.007,0,3,257.24,20.9921,,,
0,0.01,0,3,246.795,17.505,,,
0,0.044,0,3.125,203.7633,11.6776,,,
0,0.142,0,3.375,220.955,9.645,,,
0,0.013,0,3.75,306.2933,61.2955,,,
0,0.202,0,2.375,149.945,13.925,,,
0,0.02,0,3.75,293.375,63.6868,,,
0,0.006,0,2.875,219.595,14.9791,,,
0,0,0,2.25,198.525,8.485,,,
0,0.052,0,3.75,299.3983,38.9575,,,
0,0.29,0,3.875,254.9917,49.041,,,
0,0,0,2.75,292.36,22.64,,,
0,0.029,0,3,191.8483,14.4486,,,
0,0.093,0,3.75,268.7433,27.1751,,,
0,0.045,0,3.75,289.2183,50.4632,,,
0,0.525,0,4,252.8367,32.6363,,,
0,0.217,0,4,258.4267,38.3685,,,
0,0.017,0,3.5,274.34,26.7896,,,
0,0.209,1,6.875,142.4607,34.3216,,,
0,0.001,1,5.75,146.2862,34.3794,,,
0,0.005,1,5.625,154.7242,59.0617,,,
0,0.009,1,6.25,145.7328,44.5921,,,
0,0.005,1,4.875,180.6327,66.7065,,,
0,0.002,0,3.625,338.5667,71.9752,,,
0,0,0,3.375,365.57,93.49,,,
0,0.089,0,3.25,245.53,28.9,,,
0,0.004,0,2.75,222.26,30.81,,,
0,0.629,0,4.25,240.2517,49.0393,,,
0,0.011,0,4,299.3967,64.4748,,,
0,0.003,0,2.875,247.855,9.895,,,
0,0.724,0,4.125,242.5767,44.8495,,,
0,0.004,0,2.75,195.545,12.555,,,
0,0.004,0,3.125,394.785,26.875,,,
0,0.001,0,2.625,212.65,4.51,,,
0,0,0,2.625,277.025,9.795,,,
0,0,0,2.5,249.25,14.35,,,
0,0.074,0,3.25,222.7,13.2456,,,
0,0.004,0,3.25,295.695,30.205,,,
0,0.003,1,6,149.4948,40.242,,,
0,0.121,1,7,147.29,43.4501,,,
0,0.263,1,7,135.3807,36.7242,,,
0,0.762,1,7.5,140.8183,36.3456,,,
0,0,1,5.25,143.7692,32.9849,,,
0,0.018,1,6,156.85,49.6713,,,
0,0.702,1,7,128.9608,27.4938,,,
0,0.965,1,7.5,134.4513,28.8133,,,
0,0.005,0,2.875,230.315,14.305,,,
0,0.006,1,6.125,150.3577,41.7597,,,
0,0.942,1,7.875,131.8313,38.4405,,,
0,0.012,1,6.25,132.0308,29.7435,,,
0,0.748,1,7.375,139.7798,34.1359,,,
0,0.873,1,7.375,140.5578,28.8743,,,
0,0.017,1,6.375,144.3507,33.8039,,,
0,0.008,1,6.375,142.498,43.7879,,,
0,0.453,1,7.125,133.9332,35.5549,,,
0,0.087,1,6.875,136.573,47.7056,,,
0,0.124,1,7,141.7242,42.3872,,,
0,0.047,1,6.625,153.2848,41.5755,,,
0,0.141,1,6.75,143.7022,32.4886,,,
0,0.021,1,6.375,147.635,32.1389,,,
0,0.44,1,7.25,150.4821,37.0556,,,
0,0.001,1,5.75,139.9508,43.1368,,,
0,0.024,1,6.25,149.3762,49.1543,,,
0,0.241,1,6,190.386,62.5334,,,
0,0.002,1,6,147.0152,33.623,,,
0,0,1,5.375,136.49,30.4248,,,
0,0.231,1,6.5,163.8365,56.4505,,,
0,0.205,1,7,137.2895,39.1624,,,
0,0.679,0,4.25,242.8158,38.8195,,,
0,0.022,0,3.125,237,11.82,,,
0,0.002,1,6.125,138.3987,40.593,,,
0,0.001,1,5.875,134.9453,34.036,,,
0,0.016,1,6.5,146.7985,39.8308,,,
0,0,0,2.625,262.075,10.585,,,
0,0.01,0,3,254.905,22.615,,,
0,0.038,1,6.75,135.585,42.6748,,,
0,0.008,1,6.25,154.7665,36.8094,,,
0,0.007,1,6.375,138.4255,39.9864,,,
0,0.009,1,6.375,136.8773,38.541,,,
0,0.021,1,6.625,139.9268,42.4972,,,
0,0.782,1,6.875,131.8133,21.0095,,,
0,0.017,1,6.375,143.0447,33.7698,,,
0,0.018,0,3.75,322.155,41.3759,,,
0,0.274,1,6.25,172.8428,64.7779,,,
0,0.064,1,6.75,129.8202,38.4195,,,
0,0.202,1,6.375,175.786,51.2485,,,
0,0.001,1,5.875,148.9695,32.0289,,,
0,0.009,1,6.25,127.9913,31.5256,,,
0,0.006,1,6.125,154.3118,32.4784,,,
0,0.475,1,6.875,129.8998,27.6288,,,
0,0.174,1,6.875,159.7587,47.1968,,,
0,0.03,1,6.5,153.4535,35.4135,,,
0,0.001,1,5.25,164.736,41.3178,,,
0,0.439,0,4.5,243.5883,38.7369,,,
0,0.027,0,3.125,208.0717,4.2721,,,
0,0.002,1,5.875,143.715,45.3127,,,
0,0.183,1,6.5,162.4992,49.9166,,,
0,0.037,0,3.125,236.915,22.655,,,
0,0.219,1,7.125,140.8607,41.5154,,,
0,0.021,1,6.375,154.4958,41.4922,,,
0,0.287,1,7.125,139.203,39.788,,,
0,0.002,0,2.75,219.175,7.005,,,
0,0.159,1,6.625,154.6315,50.9236,,,
0,0.536,1,7.375,137.8586,39.7032,,,
0,0.041,1,6.5,128.1647,30.5163,,,
0,0.025,1,6.5,143.5127,46.0556,,,
0,0.134,1,6.875,142.5287,38.1534,,,
0,0.152,1,6.875,139.7968,36.9986,,,
0,0.012,1,6.25,153.212,31.8086,,,
0,0.04,1,6,154.8303,59.9104,,,
0,0.001,1,5.5,151.0758,43.592,,,
0,0.033,0,3.125,242.8383,21.7455,,,
0,0.006,1,6.25,144.7007,36.9189,,,
0,0.229,1,7,134.716,38.0387,,,
0,0.001,1,5.625,145.5753,26.0684,,,
0,0.009,0,3.5,320.16,64.982,,,
0,0.036,1,6.625,144.3953,38.5771,,,
0,0.002,1,6,134.4523,33.64,,,
0,0.001,1,5.875,133.3918,36.7061,,,
0,0.023,1,6.5,139.1893,36.7753,,,
0,0.185,1,6.875,139.621,35.2501,,,
0,0,1,5.625,137.3758,38.9251,,,
0,0.857,0,3.75,214.2867,24.4573,,,
0,0.289,1,7,142.304,36.1353,,,
0,0.464,1,7.125,144.0375,34.7412,,,
0,0.003,1,6,135.0883,30.7404,,,
0,0.003,0,3.125,322.175,46.915,,,
0,0.002,1,6,143.808,38.3283,,,
0,0.002,1,5.875,145.2202,28.8315,,,
0,0.013,1,6.5,142.8435,41.1703,,,
0,0.35,1,7.25,141.5388,40.5906,,,
0,0.065,0,3.875,309.305,18.1902,,,
0,0.005,1,5.875,153.8445,47.2175,,,
0,0.008,1,6.375,147.483,39.5387,,,
0,0.035,1,6.625,151.1227,40.8374,,,
0,0.001,0,2,166.09,2.67,,,
0,0.05,1,6.25,155.7512,48.5467,,,
0,0.008,1,6.25,147.0307,43.3917,,,
0,0.013,1,6.25,149.1532,30.3149,,,
0,0.005,0,2.875,243.69,21.08,,,
0,0.009,1,6.375,133.6105,37.9574,,,
0,0.002,1,6,134.637,33.7497,,,
0,0.012,1,5.875,159.07,48.7955,,,
0,0.009,0,2.75,193.73,17.69,,,
0,0.155,1,6.75,138.441,30.8913,,,
0,0.448,1,7,156.884,61.4819,,,
0,0.005,1,6.25,137.9687,37.0014,,,
0,0,1,5.625,146.0312,32.7328,,,
0,0.48,1,7,137.8986,28.9975,,,
0,0.01,1,6.25,146.9927,44.1944,,,
0,0.002,1,5.75,150.9523,40.5073,,,
0,0.001,0,2.5,196.735,8.925,,,
0,0.282,1,6.75,162.3675,51.2659,,,
0,0.331,1,7.375,143.573,43.5202,,,
0,0.015,1,6.5,144.6355,40.3336,,,
0,0.006,0,3.25,310.66,15.34,,,
0,0.232,1,7.25,147.1935,45.3486,,,
0,0.072,1,6.625,152.6167,44.6616,,,
0,0.202,1,6.75,153.0843,53.4078,,,
0,0.209,0,3.375,230.48,22.1934,,,
0,0.883,1,7.75,134.6333,38.1527,,,
0,0.236,1,6.875,135.3398,32.1774,,,
0,0.885,1,8,134.5395,43.6454,,,
0,0.021,1,6.25,138.2283,25.2316,,,
0,0.482,1,7.375,150.4753,38.9048,,,
0,0.044,1,6.5,152.6917,43.6446,,,
0,0.007,1,6.375,141.8362,41.0987,,,
0,0.018,1,5.875,160.2218,51.6208,,,
0,0.617,1,7.25,128.769,36.2814,,,
0,0.009,0,2.875,217.935,22.705,,,
0,0.01,0,3.5,333.125,52.065,,,
0,0.022,1,6.625,138.9078,42.1145,,,
0,0.003,1,6,148.2312,37.6293,,,
0,0.025,1,6.375,144.6843,49.3333,,,
0,0.053,0,2.75,173.395,11.765,,,
0,0.228,1,6.5,164.0978,55.3929,,,
0,0,1,5.375,143.4952,35.1396,,,
0,0.276,1,7.25,137.191,43.2061,,,
0,0.006,0,3.125,263.005,26.9431,,,
0,0.009,1,6.375,148.609,40.9643,,,
0,0.506,1,7,124.6665,32.707,,,
0,0.001,0,2.625,215.045,13.775,,,
0,0.054,0,3.625,307.1017,35.1948,,,
0,0.003,1,6.125,140.2508,46.7954,,,
0,0.011,1,6.125,156.6643,41.9526,,,
0,0.011,1,5.5,166.6805,57.2639,,,
0,0.003,1,6,147.6462,41.3875,,,
0,0,0,2.875,283.765,15.915,,,
0,0,0,2.375,241.795,7.235,,,
0,0.011,0,2.75,185.68,12.09,,,
0,0.021,0,3,214.99,19.36,,,
0,0.018,0,4,305.5433,48.2538,,,
0,0.057,0,3.125,192.7033,11.7427,,,
0,0.127,1,7,150.8295,44.2688,,,
0,0.001,1,5.875,137.591,38.0671,,,
0,0,0,2.25,188.135,10.825,,,
0,0.006,1,6.25,148.0397,39.7463,,,
0,0.6,1,6.875,129.5018,25.6315,,,
0,0.006,1,6,148.1533,50.3136,,,
0,0.887,0,3.375,178.2867,24.6882,,,
0,0.012,1,6.125,146.2922,52.8087,,,
0,0.162,1,6.75,134.3783,29.976,,,
0,0.087,1,6.75,141.6952,36.6918,,,
0,0.821,0,3.5,184.0433,21.8005,,,
0,0.349,0,3.25,180.945,15.0706,,,
0,0.958,0,4.375,230.1667,30.9899,,,
0,0.001,0,2.625,209.6417,16.5551,,,
0,0.001,0,3.125,274.8983,21.5433,,,
0,0.005,1,5.375,173.9658,40.9805,,,
0,0,1,5.375,153.842,32.4703,,,
0,0.178,1,6.75,160.787,47.7478,,,
0,0.011,0,3,223.675,10.705,,,
0,0.146,1,6.875,145.667,50.0617,,,
0,0.003,1,4.875,176.6408,67.0308,,,
0,0.27,1,7.25,143.4488,42.3635,,,
0,0.067,0,2.25,139.22,1.83,,,
0,0.075,1,6.75,149.1385,45.1773,,,
0,0.089,1,6.625,137.4188,30.1174,,,
0,0.003,1,5.875,153.1895,39.2574,,,
0,0.918,1,7.25,125.4198,29.3773,,,
0,0.03,1,6.375,132.95,27.3544,,,
0,0.895,1,7.375,136.5748,29.6762,,,
0,0.29,1,7.125,140.46,39.5024,,,
0,0.01,1,6.5,140.3193,42.5298,,,
0,0.675,1,7.5,140.9852,38.7516,,,
0,0.146,1,7,148.8733,47.8677,,,
0,0.184,1,6.875,130.6892,34.4454,,,
0,0.004,0,3.375,282.155,50.7741,,,
0,0.303,1,7.375,144.899,46.0426,,,
0,0.813,1,7.375,139.0449,32.0528,,,
0,0.009,1,5.375,164.412,64.5641,,,
0,0.045,0,2.75,177.98,14.38,,,
0,0.001,1,5.75,142.6465,35.0477,,,
0,0.016,1,6.375,148.488,34.7169,,,
0,0.234,1,7.125,140.3182,41.1353,,,
0,0.538,0,3.625,226.05,52.1419,,,
0,0.055,1,6.625,131.8402,34.144,,,
0,0.009,1,5.875,156.6017,48.7948,,,
0,0.002,1,6,134.7523,35.0442,,,
0,0.687,1,7.375,140.7235,35.6777,,,
0,0.048,1,6.75,141.668,44.0837,,,
0,0.016,1,6.375,138.8162,33.9849,,,
0,0.005,1,6.375,138.5947,42.3671,,,
0,0.261,1,6.75,156.7308,56.3885,,,
0,0.41,1,7.5,140.8589,44.8634,,,
0,0.022,0,3.5,329.17,38.3791,,,
0,0.013,1,6,155.3898,47.7956,,,
0,0.025,1,6.25,148.518,50.8075,,,
0,0.01,1,6.25,153.1452,41.1597,,,
0,0.009,1,5.875,147.51,60.9016,,,
0,0.017,1,6.375,129.2195,32.2735,,,
0,0.067,1,5.875,163.1965,62.4235,,,
0,0.192,0,3.5,249.6317,19.3148,,,
0,0.078,1,6.75,138.6278,37.3603,,,
0,0.013,1,6.375,142.8803,35.9242,,,
0,0.001,1,5.875,146.9942,32.3703,,,
0,0.005,1,6,144.9392,25.6055,,,
0,0.022,1,6.5,146.5133,37.5922,,,
0,0.236,1,7,155.4252,35.961,,,
0,0.001,0,3.75,335.4083,85.152,,,
0,0,1,5.5,146.8792,28.4327,,,
0,0.042,1,6.125,168.2727,42.1011,,,
0,0.009,1,6.125,141.8833,26.5902,,,
0,0.073,1,6.5,165.8015,42.7556,,,
0,0.008,1,6.125,154.4212,40.8125,,,
0,0.574,0,3.625,240.535,41.3187,,,
0,0.218,1,7,147.248,37.7514,,,
0,0.003,1,5.875,152.213,39.4074,,,
0,0.608,1,7,129.345,29.1474,,,
0,0.117,1,6.5,154.6253,49.6806,,,
0,0.03,1,6.125,156.2208,48.9104,,,
0,0.814,1,7.375,140.2148,31.8495,,,
0,0.002,1,6.125,140.2082,39.0187,,,
0,0.566,1,7.25,131.871,37.0924,,,
0,0.297,1,7,141.1782,35.8224,,,
0,0.306,1,7,130.0652,34.6547,,,
0,0.011,0,3,230.11,13.11,,,
0,0.017,0,4,304.44,51.1046,,,
0,0,0,2.5,243.36,0,,,
0,0.094,0,4.125,260.42,49.0782,,,
0,0.008,0,3.625,291.3367,72.4832,,,
0,0.001,0,2.625,248.255,11.695,,,
0,0.018,0,1.5,65.4,0,,,
0,0.031,0,3.125,234.0967,17.2716,,,
0,0.035,0,3,220.135,40.325,,,
0,0.226,0,3.375,239.37,32.611,,,
0,0.081,0,3.75,278.0283,47.4547,,,
0,0.013,0,3,251.685,35.625,,,
0,0.016,0,3.125,255.13,16.1434,,,
0,0.001,0,2.5,197.305,8.785,,,
0,0.007,0,3.5,359.6833,36.2937,,,
0,0.015,0,3,204.555,7.515,,,
0,0.004,0,2.75,193.0017,9.1721,,,
0,0.034,0,2.625,175.135,14.395,,,
0,0.016,0,2.5,162.71,4.25,,,
0,0.11,0,3.375,247.565,14.695,,,
0,0.003,0,3,262.825,27.945,,,
0,0.029,0,3,196.31,17.1,,,
0,0.001,0,2.625,201.465,1.455,,,
0,0.244,0,2.125,125.915,3.595,,,
0,0.143,0,1.75,107.02,0,,,
0,0.108,0,3.125,181.9967,11.4313,,,
0,0.002,0,2.75,207.735,8.785,,,
0,0.014,0,3,219.805,13.615,,,
0,0.003,1,6.125,141.5643,45.2014,,,
0,0.132,1,6.625,151.4487,50.675,,,
0,0,1,5.75,134.4058,34.8482,,,
0,0.088,0,3.25,246.02,39.38,,,
0,0.126,1,7,147.608,45.0815,,,
0,0.016,1,6.125,151.1967,49.028,,,
0,0.003,1,6.125,144.1325,38.6532,,,
0,0.001,1,5.5,150.4733,48.1621,,,
0,0.004,1,6.125,143.08,45.6777,,,
0,0.086,1,6.625,145.2752,31.3514,,,
0,0.291,0,2.25,130.035,4.365,,,
0,0.146,1,7,129.0877,41.7037,,,
0,0.72,1,7.25,141.5493,31.732,,,
0,0.005,1,6.25,147.233,39.0191,,,
0,0.042,1,6.625,140.9915,47.4354,,,
0,0.015,1,6.125,150.9092,48.8704,,,
0,0.156,1,6.75,161.8882,46.8084,,,
0,0.998,1,8,126.0605,31.1473,,,
0,0.096,1,6.625,138.5615,29.5426,,,
0,0.304,1,7.375,141.8505,47.312,,,
0,0.757,1,7.625,130.6867,40.9149,,,
0,0.001,1,5.625,143.1378,37.638,,,
0,0.001,1,5.625,144.3293,24.4786,,,
0,0.004,1,6.125,144.0685,42.0456,,,
0,0.01,1,4.75,234.8685,104.0445,,,
0,0.124,1,6.75,156.349,46.0193,,,
0,0.001,0,2.625,202.825,4.745,,,
0,0.011,0,3.875,307.4583,61.4578,,,
0,0.025,0,3.5,290.5317,30.8046,,,
0,0.002,0,3.25,389.25,44.8071,,,
0,0.002,0,3.625,327.4383,76.6732,,,
0,0.002,0,2.625,195.485,12.985,,,
0,0.075,1,6.75,145.6052,38.0238,,,
0,0.43,1,7,137.5915,30.7164,,,
0,0.157,0,4.125,260.335,36.7922,,,
0,0.253,1,7.25,147.06,42.2884,,,
0,0.244,1,7.125,145.2937,52.108,,,
0,0.003,1,6.125,141.895,35.2712,,,
0,0.005,0,3.625,338.9833,57.5223,,,
0,0.02,1,6.5,154.5975,39.1378,,,
0,0.039,1,6.375,148.3068,48.9796,,,
0,0.013,1,6.125,154.9738,43.5758,,,
0,0.005,1,5.75,155.5787,51.2211,,,
0,0.113,1,6.5,165.3562,45.4084,,,
0,0.291,1,7.25,141.4374,42.1254,,,
0,0.037,1,6.5,144.3103,32.8788,,,
0,0.02,0,3,204.22,13.29,,,
0,0.006,1,6.25,148.7055,39.4024,,,
0,0.986,1,7.75,132.1003,31.1985,,,
0,0.051,1,6.5,145.1492,30.1089,,,
0,0,1,4.5,168.05,56.2685,,,
0,0.021,1,6.125,152.9962,49.6423,,,
0,0.08,0,4.25,265.1567,44.6181,,,
0,0.125,0,3.875,282.92,29.5419,,,
0,0.181,0,3.5,250.8583,24.4759,,,
0,0.054,1,6.75,141.0132,45.8654,,,
0,0.005,1,6.125,145.7508,33.158,,,
0,0.25,1,6.875,133.2355,31.2538,,,
0,0.119,0,3.25,220.3017,23.0067,,,
0,0.002,0,2.75,251.575,19.415,,,
0,0.026,0,2,134.775,0.495,,,
0,0.024,0,2.5,174.67,16.2,,,
0,0.903,0,2.375,109.0583,11.6872,,,
0,0.577,0,3.625,230.5033,19.7321,,,
0,0.001,0,3.125,283.68,19.74,,,
0,0.003,0,2.875,247.41,8.9,,,
0,0.346,0,2.75,163.4883,16.9884,,,
0,0,0,2.75,272.59,11.25,,,
0,0.109,0,3.25,190.4117,6.8442,,,
0,0.001,0,2.625,215.375,6.585,,,
0,0.015,0,4,295.43,61.0626,,,
0,0.002,0,2.875,356.285,32.445,,,
0,0.045,0,4.5,275.7333,40.8181,,,
0,0,0,2.5,199.51,1.03,,,
0,0.111,0,3.375,248.2183,15.0931,,,
0,0.07,0,3.875,274.4067,50.1126,,,
0,0.003,0,2.75,215.16,14.09,,,
0,0.011,0,3.625,349.5567,30.4842,,,
0,0.016,0,3,233.55,21.38,,,
0,0.448,0,3.5,229.8683,28.1134,,,
0,0.013,0,3.75,322.2983,47.7349,,,
0,0.025,1,6.375,148.138,30.7343,,,
0,0.746,1,5.625,201.5322,47.8502,,,
0,0.776,0,2.375,136.625,18.875,,,
0,0.136,0,2.125,135.075,6.865,,,
0,0.209,0,3.375,201.22,9.9184,,,
0,0.005,0,2.25,159.2,2.28,,,
0,0.037,0,3.5,302.7667,31.4891,,,
0,0.528,0,3.5,200.9017,20.4487,,,
0,0.01,0,2.875,227.155,32.715,,,
0,0.006,0,2.875,204.04,5.83,,,
0,0,0,2.625,304.48,11.6,,,
0,0.014,0,2.75,180.295,9.325,,,
0,0.001,1,5.875,137.35,30.5975,,,
0,0.161,1,6.75,150.3575,50.3479,,,
0,0.014,1,6.375,144.8393,44.7213,,,
0,0.082,0,3.625,300.2183,31.9426,,,
0,0.042,1,6.625,154.5385,40.1621,,,
0,0.039,1,6.625,150.8155,41.9967,,,
0,0.148,1,6.625,154.0052,49.6477,,,
0,0.83,1,7.625,138.2083,37.226,,,
0,0.007,1,6.125,137.4883,28.5846,,,
0,0.102,1,6.5,152.818,48.8004,,,
0,0.193,0,4,256.8217,47.7381,,,
0,0.095,1,6.125,165.1532,50.4051,,,
0,0.185,1,6.875,133.5658,34.7144,,,
0,0.148,1,6.75,129.8312,31.1267,,,
0,0.005,0,2.875,206.16,6.3,,,
0,0.019,1,6.375,148.858,44.0691,,,
0,0.033,1,6.625,133.6663,38.7151,,,
0,0.015,1,6.5,136.1962,39.7235,,,
0,0.739,1,7.25,123.4797,36.0238,,,
0,0.03,1,6.375,139.2181,28.1604,,,
0,0.033,1,6,162.9555,47.6456,,,
0,0.021,1,6.5,138.0627,37.3805,,,
0,0.009,1,6.25,134.6635,32.221,,,
0,0.172,1,7.125,145.638,45.7309,,,
0,0.145,1,6.875,141.8457,37.4938,,,
0,0.129,1,6.875,139.4555,38.3555,,,
0,0.014,0,3.375,339.2133,43.234,,,
0,0.01,1,6.375,150.6375,39.2902,,,
0,0.531,1,7.25,142.259,36.3247,,,
0,0.002,1,5.625,151.8247,42.7704,,,
0,0.311,1,6.75,158.8305,59.7932,,,
0,0.101,1,6.25,164.5227,45.7898,,,
0,0.636,1,7.125,145.277,30.3193,,,
0,0.001,0,3.125,288.65,18.95,,,
0,0.075,1,6.625,138.0672,31.8669,,,
0,0.513,1,6.875,164.1843,64.0774,,,
0,0.118,1,6.125,166.1313,56.1462,,,
0,0,0,2.875,274.4083,1.0246,,,
0,0.644,1,6,182.2623,93.4846,,,
0,0.003,1,5.625,168.0115,31.8214,,,
0,0.076,1,6,158.4953,65.994,,,
0,0.003,0,3.5,357.8767,55.4368,,,
0,0.006,0,3.125,339.345,33.385,,,
0,0.001,1,6,133.6798,39.7384,,,
0,0.335,1,7.125,135.5907,39.0992,,,
0,0.033,1,6.625,140.8308,39.0172,,,
0,0.036,0,4.125,288.4533,45.5231,,,
0,0.005,1,5.875,154.2723,45.2215,,,
0,0.723,1,7.25,136.9798,32.11,,,
0,0.006,1,6.25,131.0757,35.9571,,,
0,0.001,0,3,326.22,13.61,,,
0,0.204,1,7,136.7788,39.198,,,
0,0.751,1,7.375,140.0205,34.0056,,,
0,0.013,1,6.5,144.3045,41.1074,,,
0,0.009,0,3,251.325,16.545,,,
0,0.001,1,5.75,151.622,26.6167,,,
0,0.083,1,6.75,142.5427,37.1292,,,
0,0.913,1,7.75,135.5877,36.1796,,,
0,0.016,0,3.375,351.7367,29.0631,,,
0,0,1,5.5,139.9315,28.6347,,,
0,0.026,1,6.5,139.5425,35.581,,,
0,0.009,0,3,218.21,4.44,,,
0,0.062,0,3.75,271.32,50.7956,,,
0,0.193,1,6.625,160.3548,48.9003,,,
0,0.002,1,6.125,140.1268,41.8241,,,
0,0,0,2.5,220.75,11.46,,,
0,0.217,1,6.875,147.9822,56.9635,,,
0,0.821,1,7.5,134.966,35.3018,,,
0,0.006,1,5.875,158.5498,43.0727,,,
0,0.145,1,6.75,137.5798,31.5179,,,
0,0.002,1,5.875,143.666,42.8831,,,
0,0.012,1,6.25,135.24,30.0192,,,
0,0.018,1,6.375,151.5548,34.2318,,,
0,0.001,1,5.5,150.7483,39.6086,,,
0,0.374,1,7.25,150.6728,38.5482,,,
0,0.014,1,6.375,153.1175,40.4222,,,
0,0.072,1,6.375,150.491,52.6415,,,
0,0.137,1,6.75,157.8177,46.2479,,,
0,0.094,1,6.875,138.8658,40.8722,,,
0,0.433,1,7,156.5792,60.8846,,,
0,0.002,1,6,144.4683,40.2733,,,
0,0.007,1,6.25,151.959,37.6092,,,
0,0.072,0,3.25,248.6067,22.9244,,,
0,0.002,1,6,143.7533,33.1148,,,
0,0.017,1,6.375,128.905,32.2263,,,
0,0.018,1,6.5,146.289,43.033,,,
0,0.002,0,2.875,246.295,4.4098,,,
0,0.028,0,4.25,263.0683,61.0437,,,
0,0.076,1,6.75,144.4672,46.9046,,,
0,0.009,1,6.375,139.8932,39.0886,,,
0,0.166,1,6.875,152.276,48.6041,,,
0,0.087,1,6.125,157.0633,64.3727,,,
0,0.027,1,6.25,140.2343,23.1383,,,
0,0.001,1,5.875,130.2612,29.3055,,,
0,0,1,5.125,147.625,37.48,,,
0,0.013,1,5.75,160.262,54.606,,,
0,0.166,1,6.75,158.8695,47.3714,,,
0,0.001,1,5.25,163.4633,38.0691,,,
0,0.014,1,6.25,138.676,28.9158,,,
0,0.002,1,6,145.9342,39.5553,,,
0,0.039,1,6.5,130.2997,31.0175,,,
0,0.284,1,7.125,138.6625,39.9332,,,
0,0.006,1,6.125,136.2793,29.6102,,,
0,0.455,1,7.125,130.5998,35.2579,,,
0,0.35,1,6.875,131.5278,29.2278,,,
0,0.095,0,3.875,263.5467,54.1164,,,
0,0.915,1,7.25,124.1103,30.0469,,,
0,0.091,1,6.875,145.3342,46.1363,,,
0,0.264,1,6.875,134.7593,30.7965,,,
0,0.08,0,3.25,246.585,25.545,,,
0,0.025,1,5.625,174.2218,49.7123,,,
0,0.113,1,6.875,161.1227,44.3633,,,
0,0.055,1,6.5,146.6243,29.5059,,,
0,0.045,1,6.625,134.065,36.2772,,,
0,0.001,1,5.625,146.1733,38.469,,,
0,0.24,1,6.875,139.7928,32.449,,,
0,0.002,1,5.75,151.0263,48.3338,,,
0,0.002,1,6,138.4288,31.712,,,
0,0.082,1,6.125,166.7505,46.0122,,,
0,0.305,1,7.125,142.0722,38.8434,,,
0,0.037,1,6.625,152.7627,40.1818,,,
0,0.02,0,3.875,299.7417,55.0523,,,
0,0.007,0,3.375,356.605,41.355,,,
0,0.029,1,6.5,135.7397,34.2027,,,
0,0.014,1,5.875,164.5062,43.409,,,
0,0.161,1,6.875,139.8592,36.4863,,,
0,0.313,1,7.25,141.8327,41.4679,,,
0,0.002,1,5.75,133.2505,22.6117,,,
0,0.02,1,5.625,167.4758,55.7056,,,
0,0.003,1,5.875,150.0592,45.2219,,,
0,0.004,1,6.125,149.7408,35.5434,,,
0,0.327,1,6.875,141.3907,28.8198,,,
0,0.331,1,6.875,158.6613,52.9455,,,
0,0.168,1,6.625,132.2953,25.9263,,,
0,0.094,1,6.875,155.2852,43.5404,,,
0,0.015,1,6.375,130.3285,33.1697,,,
0,0.039,1,6.5,138.7072,31.8517,,,
0,0.073,1,6.625,144.269,32.8104,,,
0,0.175,1,7,138.467,40.6286,,,
0,0.113,0,3.375,247.0917,45.3684,,,
0,0.046,1,6.5,136.6168,30.1948,,,
0,0.87,1,7.625,137.0883,35.6428,,,
0,0.004,1,6.125,139.2135,33.4332,,,
0,0.001,1,5.875,148.4985,35.4105,,,
0,0.172,1,6.75,150.1913,53.3435,,,
0,0.004,1,6.125,135.5523,34.1554,,,
0,0.002,1,6,140.7413,34.5031,,,
0,0.003,1,6.125,139.8732,36.9211,,,
0,0.009,1,6.25,137.0133,32.3224,,,
0,0.015,1,6.375,136.802,34.2653,,,
0,0.996,1,7.5,118.179,25.6522,,,
0,0.192,1,6.5,160.3485,56.2148,,,
0,0.03,1,6.625,144.295,44.1013,,,
0,0.457,1,7,160.7723,57.3073,,,
0,0.059,1,6.75,158.3535,39.5483,,,
0,0.778,1,7.25,134.5888,30.8166,,,
0,0.2,1,6.375,164.166,59.9338,,,
0,0.01,0,3.5,357.7783,30.7066,,,
0,0,0,2.25,275.35,4.31,,,
0,0.002,0,2.625,198.625,14.095,,,
0,0.18,1,6.625,166.9123,30.6449,,,
0,0.149,1,6.625,155.4153,48.722,,,
0,0.027,0,3,196.775,15.615,,,
0,0.012,0,3.125,256.79,15.1307,,,
0,0.003,1,5.625,161.4575,38.1402,,,
0,0.002,1,5.875,136.9567,28.5426,,,
0,0.373,1,6.875,156.9505,61.7871,,,
0,0.018,1,6.25,148.8947,46.8393,,,
0,0.006,1,6.125,147.1732,44.1163,,,
0,0.004,1,6,136.8348,27.3161,,,
0,0.507,0,4,254.63,22.3897,,,
0,0.004,1,6.125,144.8935,41.28,,,
0,0.045,1,6.375,150.38,47.8649,,,
0,0.003,0,2.75,220.225,14.215,,,
0,0.09,1,6.5,130.1528,26.2182,,,
0,0.083,1,6.75,151.381,45.0441,,,
0,0.024,1,6.5,148.131,36.7328,,,
0,0.027,1,5.75,166.788,53.5912,,,
0,0.024,1,6.25,157.5185,42.7665,,,
0,0.281,1,6.875,153.8128,55.7521,,,
